date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2014-07-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1187.5,0.79
2014-07-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5875,3.89
2014-07-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1093.75,0.72
2014-07-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1647.66,1.09
2014-07-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750,1.16
2014-07-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1843.75,1.22
2014-07-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,10708.25,7.09
2014-07-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5750,3.81
2014-07-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1000,0.66
2014-07-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1850,1.22
2014-07-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1990,1.32
2014-07-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11250,7.45
2014-07-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,1500,0.99
2014-07-15,North,Bcharre,Bechare,1691,34.25,36.01,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6500,4.3
2014-07-15,North,Bcharre,Bechare,1691,34.25,36.01,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2497.5,1.65
2014-07-15,North,Bcharre,Bechare,1691,34.25,36.01,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1950,1.29
2014-07-15,North,Bcharre,Bechare,1691,34.25,36.01,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,750,0.5
2014-07-15,North,Bcharre,Bechare,1691,34.25,36.01,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1500,0.99
2014-07-15,North,El Batroun,Batroun,1688,34.25,35.67,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,925,0.61
2014-07-15,North,El Batroun,Batroun,1688,34.25,35.67,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750,1.16
2014-07-15,North,El Batroun,Batroun,1688,34.25,35.67,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1937.5,1.28
2014-07-15,North,El Batroun,Batroun,1688,34.25,35.67,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,537.5,0.36
2014-07-15,North,El Batroun,Batroun,1688,34.25,35.67,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1062.5,0.7
2014-07-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5928.57,3.92
2014-07-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1000,0.66
2014-07-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2266.78,1.5
2014-07-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1714.29,1.13
2014-07-15,North,El Koura,Koura,1699,34.31,35.81,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,1100,0.73
2014-07-15,North,El Koura,Koura,1699,34.31,35.81,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1600,1.06
2014-07-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2157.94,1.43
2014-07-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1727.27,1.14
2014-07-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1909.09,1.26
2014-07-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,625,0.41
2014-07-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5639.39,3.73
2014-07-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1026.21,0.68
2014-07-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2122.48,1.4
2014-07-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1710.36,1.13
2014-07-15,North,Tripoli,North,1705,34.44,35.83,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1875.16,1.24
2014-07-15,North,Tripoli,North,1705,34.44,35.83,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11978.79,7.93
2014-07-15,North,Tripoli,North,1705,34.44,35.83,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,599.57,0.4
2014-07-15,North,Tripoli,North,1705,34.44,35.83,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1125,0.74
2014-07-15,North,Zgharta,Zgharta,1709,34.4,35.9,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1927.08,1.28
2014-07-15,North,Zgharta,Zgharta,1709,34.4,35.9,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1500,0.99
2014-07-15,North,Zgharta,Zgharta,1709,34.4,35.9,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2000,1.32
2014-07-15,North,Zgharta,Zgharta,1709,34.4,35.9,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12333.33,8.16
2014-07-15,North,Zgharta,Zgharta,1709,34.4,35.9,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,750,0.5
2014-07-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5541.67,3.67
2014-07-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1860.71,1.23
2014-07-15,South,Saida,South,1704,33.56,35.38,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1895.83,1.25
2014-07-15,South,Saida,South,1704,33.56,35.38,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11122.67,7.36
2014-07-15,South,Saida,South,1704,33.56,35.38,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,916.67,0.61
2014-07-15,South,Sour,Sour,1706,33.27,35.2,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5500,3.64
2014-07-15,South,Sour,Sour,1706,33.27,35.2,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1775,1.17
2014-07-15,South,Sour,Sour,1706,33.27,35.2,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1950,1.29
2014-07-15,South,Sour,Sour,1706,33.27,35.2,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11666.67,7.72
2014-07-15,South,Sour,Sour,1706,33.27,35.2,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,687.5,0.45
2014-07-15,South,Sour,Sour,1706,33.27,35.2,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1250,0.83
2014-08-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5696.71,3.78
2014-08-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1075.24,0.71
2014-08-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2017.54,1.34
2014-08-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1827.08,1.21
2014-08-15,Akkar,Akkar,Akkar,1684,34.53,36.08,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1875,1.24
2014-08-15,Akkar,Akkar,Akkar,1684,34.53,36.08,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12801.04,8.49
2014-08-15,Akkar,Akkar,Akkar,1684,34.53,36.08,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1112.9,0.74
2014-08-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34,36.21,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1815,1.2
2014-08-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34,36.21,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1975,1.31
2014-08-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34,36.21,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,10500,6.97
2014-08-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34,36.21,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1250,0.83
2014-08-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5225,3.47
2014-08-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1250,0.83
2014-08-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1896.25,1.26
2014-08-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1950,1.29
2014-08-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,750,0.5
2014-08-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1444.44,0.96
2014-08-15,Beirut,Beirut,Beirut,1689,33.89,35.5,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2004.17,1.33
2014-08-15,Beirut,Beirut,Beirut,1689,33.89,35.5,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1833.33,1.22
2014-08-15,Beirut,Beirut,Beirut,1689,33.89,35.5,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1833.33,1.22
2014-08-15,Beirut,Beirut,Beirut,1689,33.89,35.5,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12666.67,8.41
2014-08-15,Beirut,Beirut,Beirut,1689,33.89,35.5,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,800,0.53
2014-08-15,Beirut,Beirut,Beirut,1689,33.89,35.5,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,2000,1.33
2014-08-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1125,0.75
2014-08-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1271.88,0.84
2014-08-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1375,0.91
2014-08-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11000,7.3
2014-08-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6052.63,4.02
2014-08-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1898.68,1.26
2014-08-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1934.21,1.28
2014-08-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11694.44,7.76
2014-08-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1270.83,0.84
2014-08-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5528.57,3.67
2014-08-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1185.71,0.79
2014-08-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1975.54,1.31
2014-08-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1714.29,1.14
2014-08-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1928.57,1.28
2014-08-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11721.43,7.78
2014-08-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1241.07,0.82
2014-08-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6000,3.98
2014-08-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1081.67,0.72
2014-08-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2084.95,1.38
2014-08-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1916.67,1.27
2014-08-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,1000,0.66
2014-08-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,2250,1.49
2014-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6500,4.31
2014-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1000,0.66
2014-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12000,7.96
2014-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,7500,4.98
2014-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2146.46,1.42
2014-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12768.75,8.47
2014-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,750,0.5
2014-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,868,0.58
2014-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1156.25,0.77
2014-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1750,1.16
2014-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,13125,8.71
2014-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,1000,0.66
2014-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1054.17,0.7
2014-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2075.7,1.38
2014-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1916.67,1.27
2014-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12875,8.54
2014-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,1083.33,0.72
2014-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1166.67,0.77
2014-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1200,0.8
2014-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1936.72,1.29
2014-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1987.5,1.32
2014-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12899.5,8.56
2014-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,1500,1
2014-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,8000,5.31
2014-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1250,0.83
2014-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,13000,8.63
2014-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,1250,0.83
2014-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,2000,1.33
2014-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2543.75,1.69
2014-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750,1.16
2014-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2000,1.33
2014-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12500,8.29
2014-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,750,0.5
2014-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,2000,1.33
2014-08-15,North,Bcharre,Bechare,1691,34.25,36.01,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2497.5,1.66
2014-08-15,North,Bcharre,Bechare,1691,34.25,36.01,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1950,1.29
2014-08-15,North,Bcharre,Bechare,1691,34.25,36.01,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,17000,11.28
2014-08-15,North,Bcharre,Bechare,1691,34.25,36.01,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1000,0.66
2014-08-15,North,El Batroun,Batroun,1688,34.25,35.67,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5850,3.88
2014-08-15,North,El Batroun,Batroun,1688,34.25,35.67,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,990,0.66
2014-08-15,North,El Batroun,Batroun,1688,34.25,35.67,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1900,1.26
2014-08-15,North,El Batroun,Batroun,1688,34.25,35.67,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,570,0.38
2014-08-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5888.89,3.91
2014-08-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2083.92,1.38
2014-08-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750,1.16
2014-08-15,North,El Koura,Koura,1699,34.31,35.81,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,666.67,0.44
2014-08-15,North,El Koura,Koura,1699,34.31,35.81,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1375,0.91
2014-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5875,3.9
2014-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1062.5,0.71
2014-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2164.58,1.44
2014-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1770.83,1.18
2014-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11625,7.71
2014-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,640,0.42
2014-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1350,0.9
2014-08-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6041.67,4.01
2014-08-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2046.36,1.36
2014-08-15,North,Tripoli,North,1705,34.44,35.83,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1861.53,1.24
2014-08-15,North,Tripoli,North,1705,34.44,35.83,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11623.89,7.71
2014-08-15,North,Tripoli,North,1705,34.44,35.83,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,664.17,0.44
2014-08-15,North,Zgharta,Zgharta,1709,34.4,35.9,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6666.67,4.42
2014-08-15,North,Zgharta,Zgharta,1709,34.4,35.9,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1914.29,1.27
2014-08-15,North,Zgharta,Zgharta,1709,34.4,35.9,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1583.33,1.05
2014-08-15,North,Zgharta,Zgharta,1709,34.4,35.9,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12500,8.29
2014-08-15,South,Jezzine,Jezzine,1697,33.54,35.59,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6000,3.98
2014-08-15,South,Jezzine,Jezzine,1697,33.54,35.59,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1250,0.83
2014-08-15,South,Jezzine,Jezzine,1697,33.54,35.59,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1500,1
2014-08-15,South,Jezzine,Jezzine,1697,33.54,35.59,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1950,1.29
2014-08-15,South,Jezzine,Jezzine,1697,33.54,35.59,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1500,1
2014-08-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750,1.16
2014-08-15,South,Saida,South,1704,33.56,35.38,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,10000,6.64
2014-08-15,South,Saida,South,1704,33.56,35.38,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,1000,0.66
2014-08-15,South,Saida,South,1704,33.56,35.38,vegetables and fruits,Lettuce,318,Head,actual,Retail,LBP,1000,0.66
2014-08-15,South,Sour,Sour,1706,33.27,35.2,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6714.29,4.46
2014-08-15,South,Sour,Sour,1706,33.27,35.2,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750,1.16
2014-08-15,South,Sour,Sour,1706,33.27,35.2,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11571.43,7.68
2014-09-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,1062.56,0.7
2014-09-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1959.56,1.3
2014-09-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1812.44,1.2
